Paper ID,Section,Paragraph ID,Line ID,News URL,News ID,DOI,id,Paper Context,News Context,Paper Finding,News Finding,Matching?,Similarity score,Notes,text
953738.0,DISCUSSION,14.0,7.0,http://healthmedicinet.com/news/lots-of-sleep-tied-to-worse-breast-cancer-survival-odds/,12.0,10.1038/bjc.2017.85,346,"Further models stratified by depression status post diagnosis and sensitivity analyses excluded women who were depressed when the sleep measures were queried. Thus, the robustness of our findings for all mortality outcomes supports the possible role of long sleep duration on mortality among breast cancer patients. Despite adjustment for health behaviours and cancer-related factors, which tended to be less favourable among women of this sample reporting X9 h per night compared to their counterparts (e.g., greater alcohol intake, lower proportion of ER þ or PR þ receptors), long sleep could duration could still reflect an underlying health condition.","During the study, there were 976 deaths, including 412 caused by breast cancer, researchers report in the British Journal of Cancer. Among the subset of women who had data on pre-diagnosis sleep duration, sleeping longer after their diagnosis was associated with 35 percent higher odds of death from all causes and 29 percent greater likelihood of death from breast cancer. For the group of patients who had data on sleep difficulties, researchers found women who regularly struggled to fall or stay asleep were 49 percent more likely to die from all causes than women who rarely or never had these issues.","Thus, the robustness of our findings for all mortality outcomes supports the possible role of long sleep duration on mortality among breast cancer patients.","Among the subset of women who had data on pre-diagnosis sleep duration, sleeping longer after their diagnosis was associated with 35 percent higher odds of death from all causes and 29 percent greater likelihood of death from breast cancer.",True,0.8178982735,"Is this talking about the same finding? The paper finding is talking about the ""robustness"" of the connection vs the news finding talking about the actual numbers","{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""During the study, there were 976 deaths, including 412 caused by breast cancer, researchers report in the British Journal of Cancer. Among the subset of women who had data on pre-diagnosis sleep duration, sleeping longer after their diagnosis was associated with 35 percent higher odds of death from all causes and 29 percent greater likelihood of death from breast cancer. For the group of patients who had data on sleep difficulties, researchers found women who regularly struggled to fall or stay asleep were 49 percent more likely to die from all causes than women who rarely or never had these issues."">Among the subset of women who had data on pre-diagnosis sleep duration, sleeping longer after their diagnosis was associated with 35 percent higher odds of death from all causes and 29 percent greater likelihood of death from breast cancer.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Further models stratified by depression status post diagnosis and sensitivity analyses excluded women who were depressed when the sleep measures were queried. Thus, the robustness of our findings for all mortality outcomes supports the possible role of long sleep duration on mortality among breast cancer patients. Despite adjustment for health behaviours and cancer-related factors, which tended to be less favourable among women of this sample reporting X9 h per night compared to their counterparts (e.g., greater alcohol intake, lower proportion of ER þ or PR þ receptors), long sleep could duration could still reflect an underlying health condition."">Thus, the robustness of our findings for all mortality outcomes supports the possible role of long sleep duration on mortality among breast cancer patients.</span>'}"
19059885.0,Conclusions,28.0,0.0,http://healthmedicinet.com/news/dietary-magnesium-tied-to-lower-risk-of-heart-disease-and-diabetes/,12.0,10.1186/s12916-016-0742-z,347,"Although we performed extensive subgroup analyses using meta-regression, the sources of heterogeneity remain unclear. In conclusion, we observed significant inverse correlations between dietary magnesium intake and the risk of stroke, heart failure, diabetes, and all-cause mortality; in contrast, we found no correlation between dietary magnesium intake and the risk of coronary heart disease or total cardiovascular disease. Our findings underscore the notion that increasing the consumption of magnesiumrich foods may be beneficial to overall health.","It's also impossible to rule out the potential for lifestyle factors that impact people's eating habits to also influence how much magnesium they get in their diets and how prone they are to develop chronic diseases. Still, the study findings suggest that increased consumption of magnesium-rich foods may have health benefits, the authors conclude. While the exact way magnesium improves health isn't clear, it's possible it may help curb inflammation, which in turn may lower the odds of developing a variety of chronic diseases, Fang said.","In conclusion, we observed significant inverse correlations between dietary magnesium intake and the risk of stroke, heart failure, diabetes, and all-cause mortality; in contrast, we found no correlation between dietary magnesium intake and the risk of coronary heart disease or total cardiovascular disease.","Still, the study findings suggest that increased consumption of magnesium-rich foods may have health benefits, the authors conclude.",False,0.8173767924,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""It\'s also impossible to rule out the potential for lifestyle factors that impact people\'s eating habits to also influence how much magnesium they get in their diets and how prone they are to develop chronic diseases. Still, the study findings suggest that increased consumption of magnesium-rich foods may have health benefits, the authors conclude. While the exact way magnesium improves health isn\'t clear, it\'s possible it may help curb inflammation, which in turn may lower the odds of developing a variety of chronic diseases, Fang said."">Still, the study findings suggest that increased consumption of magnesium-rich foods may have health benefits, the authors conclude.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Although we performed extensive subgroup analyses using meta-regression, the sources of heterogeneity remain unclear. In conclusion, we observed significant inverse correlations between dietary magnesium intake and the risk of stroke, heart failure, diabetes, and all-cause mortality; in contrast, we found no correlation between dietary magnesium intake and the risk of coronary heart disease or total cardiovascular disease. Our findings underscore the notion that increasing the consumption of magnesiumrich foods may be beneficial to overall health."">In conclusion, we observed significant inverse correlations between dietary magnesium intake and the risk of stroke, heart failure, diabetes, and all-cause mortality; in contrast, we found no correlation between dietary magnesium intake and the risk of coronary heart disease or total cardiovascular disease.</span>'}"
16746788.0,Discussion,26.0,1.0,http://www.sciencedaily.com/releases/2014/04/140407090216.htm?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sciencedaily+%28Latest+Science+News+--+ScienceDaily%29,14.0,10.1111/bju.12741,348,"Childhood circumcision, specifically, before initiation of sexual activity, may be the most opportune time in terms of prostate cancer prevention, as it precedes potential exposure to STIs . In the present study, circumcision before the age of 1 year appeared to be associated with a slight decrease in prostate cancer risk. Two studies examined the effect of timing of circumcision on the risk of prostate cancer.","30% of the Black men were circumcised compared to 40% of the White men. Interestingly, the protective effect of the circumcision was limited to the Black men, whose risk of developing prostate cancer was decreased by 60%, with a very significant statistical effect. Circumscribing the discovery



Researchers do not know what mechanism enables circumcision to protect men from prostate cancer.","In the present study, circumcision before the age of 1 year appeared to be associated with a slight decrease in prostate cancer risk.","Interestingly, the protective effect of the circumcision was limited to the Black men, whose risk of developing prostate cancer was decreased by 60%, with a very significant statistical effect.",False,0.8163012266,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""30% of the Black men were circumcised compared to 40% of the White men. Interestingly, the protective effect of the circumcision was limited to the Black men, whose risk of developing prostate cancer was decreased by 60%, with a very significant statistical effect. Circumscribing the discovery\n\n\n\nResearchers do not know what mechanism enables circumcision to protect men from prostate cancer."">Interestingly, the protective effect of the circumcision was limited to the Black men, whose risk of developing prostate cancer was decreased by 60%, with a very significant statistical effect.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Childhood circumcision, specifically, before initiation of sexual activity, may be the most opportune time in terms of prostate cancer prevention, as it precedes potential exposure to STIs . In the present study, circumcision before the age of 1 year appeared to be associated with a slight decrease in prostate cancer risk. Two studies examined the effect of timing of circumcision on the risk of prostate cancer."">In the present study, circumcision before the age of 1 year appeared to be associated with a slight decrease in prostate cancer risk.</span>'}"
7511925.0,Prevalence and incidence in 2012,18.0,1.0,http://www.sciencedaily.com/releases/2014/01/140115193215.htm?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sciencedaily+%28ScienceDaily%3A+Latest+Science+News%29,8.0,10.1136/annrheumdis-2013-204463,349,"The standardised prevalence of gout increased 63.9% over the study period. On average, the standardised prevalence increased 4.2% (95% CI 3.9% to 4.5%) per year, suggesting the prevalence of gout in UK was increasing over the study period. figure 2A shows, the temporal trend of prevalence in men and women was not parallel ( p<0.001).","Gout was rare among those younger than 20. More than 7000 new diagnoses of gout were identified, giving an overall incidence of 2.26 per 1000 person years -- 3.5 per 1000 person years among men. The gender gap for diagnosis was at its widest for those aged 30-34, but new cases of gout were highest among those aged 80-84, for both sexes.","On average, the standardised prevalence increased 4.2% (95% CI 3.9% to 4.5%) per year, suggesting the prevalence of gout in UK was increasing over the study period.","More than 7000 new diagnoses of gout were identified, giving an overall incidence of 2.26 per 1000 person years -- 3.5 per 1000 person years among men.",False,0.8160497546,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Gout was rare among those younger than 20. More than 7000 new diagnoses of gout were identified, giving an overall incidence of 2.26 per 1000 person years -- 3.5 per 1000 person years among men. The gender gap for diagnosis was at its widest for those aged 30-34, but new cases of gout were highest among those aged 80-84, for both sexes."">More than 7000 new diagnoses of gout were identified, giving an overall incidence of 2.26 per 1000 person years -- 3.5 per 1000 person years among men.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""The standardised prevalence of gout increased 63.9% over the study period. On average, the standardised prevalence increased 4.2% (95% CI 3.9% to 4.5%) per year, suggesting the prevalence of gout in UK was increasing over the study period. figure 2A shows, the temporal trend of prevalence in men and women was not parallel ( p<0.001)."">On average, the standardised prevalence increased 4.2% (95% CI 3.9% to 4.5%) per year, suggesting the prevalence of gout in UK was increasing over the study period.</span>'}"
3508924.0,Abstract,0.0,3.0,http://www.sciencedaily.com/releases/2014/02/140224081117.htm?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sciencedaily+%28Latest+Science+News+--+ScienceDaily%29,14.0,10.1016/j.specom.2013.06.006,350,"Results from the analysis of a total of 4,507 communicative acts extracted from approximately 24 h of at-home recordings showed that (1) from the early single-word period onwards gesture starts being produced mainly in combination with speech rather than as a gesture-only act; (2) in these early gesture-speech combinations most of the gestures are deictic gestures (pointing and reaching gestures) with a declarative communicative purpose; and (3) there is evidence of temporal coordination between gesture and speech already at the babbling stage because gestures start before the vocalizations associated with them, the stroke onset coincides with the onset of the prominent syllable in speech, and the gesture apex is produced before the end of the accented syllable. These results suggest that during the transition between the babbling stage and single-word period infants start combining deictic gestures and speech and, when combined, the two modalities are temporally coordinated. There is a broad consensus in the literature on the tight relationship and mutual influence between gesture and speech.","Moreover, it is noted that the correct development of the coordination is closely linked with the future linguistic abilities of the child at a more advanced stage. Combination of gesture and speech

During the babbling stage babies still produce many gestures without combining them with vocalisations. However, from the beginning of the period in which they start to produce their first words (four words during half an hour of recording), babies produce the majority of hand gestures in combination with vocalisations, the same as adults.","These results suggest that during the transition between the babbling stage and single-word period infants start combining deictic gestures and speech and, when combined, the two modalities are temporally coordinated.","Combination of gesture and speech

During the babbling stage babies still produce many gestures without combining them with vocalisations.",False,0.8141719103,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Moreover, it is noted that the correct development of the coordination is closely linked with the future linguistic abilities of the child at a more advanced stage. Combination of gesture and speech\n\nDuring the babbling stage babies still produce many gestures without combining them with vocalisations. However, from the beginning of the period in which they start to produce their first words (four words during half an hour of recording), babies produce the majority of hand gestures in combination with vocalisations, the same as adults."">Combination of gesture and speech\n\nDuring the babbling stage babies still produce many gestures without combining them with vocalisations.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Results from the analysis of a total of 4,507 communicative acts extracted from approximately 24 h of at-home recordings showed that (1) from the early single-word period onwards gesture starts being produced mainly in combination with speech rather than as a gesture-only act; (2) in these early gesture-speech combinations most of the gestures are deictic gestures (pointing and reaching gestures) with a declarative communicative purpose; and (3) there is evidence of temporal coordination between gesture and speech already at the babbling stage because gestures start before the vocalizations associated with them, the stroke onset coincides with the onset of the prominent syllable in speech, and the gesture apex is produced before the end of the accented syllable. These results suggest that during the transition between the babbling stage and single-word period infants start combining deictic gestures and speech and, when combined, the two modalities are temporally coordinated. There is a broad consensus in the literature on the tight relationship and mutual influence between gesture and speech."">These results suggest that during the transition between the babbling stage and single-word period infants start combining deictic gestures and speech and, when combined, the two modalities are temporally coordinated.</span>'}"
52132543.0,Abstract,6.0,1.0,http://ct.moreover.com/?a=34968721782&p=1pl&v=1&x=kcmUejcSuzrwtGNumoDkmw,7.0,10.1126/science.aat3466,351,"The contribution of per capita metabolic rates to the total pest-induced crop losses is projected to increase consistently across regions and over time. For each of the three crops examined here, increases in temperature vary only modestly across growing regions and seasons, causing a nearly uniform fractional rise in the metabolic rates of the insect pests (Fig. 1) .","Specifically, researchers noted a 10 to 25 percent increase in losses for every degree of warming, especially in the more temperate regions. Evidently, this is because the rising temperatures will cause the pest population and metabolism to increase dramatically, causing more of them to eat more of the precious crops. By 2100, when the world is predicted to be 2 degrees warmer than it is today, wheat crops might shrink by 46 percent, rice by 19 percent, and maize by 31 percent.","For each of the three crops examined here, increases in temperature vary only modestly across growing regions and seasons, causing a nearly uniform fractional rise in the metabolic rates of the insect pests (Fig.","Evidently, this is because the rising temperatures will cause the pest population and metabolism to increase dramatically, causing more of them to eat more of the precious crops.",False,0.8133876324,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Specifically, researchers noted a 10 to 25 percent increase in losses for every degree of warming, especially in the more temperate regions. Evidently, this is because the rising temperatures will cause the pest population and metabolism to increase dramatically, causing more of them to eat more of the precious crops. By 2100, when the world is predicted to be 2 degrees warmer than it is today, wheat crops might shrink by 46 percent, rice by 19 percent, and maize by 31 percent."">Evidently, this is because the rising temperatures will cause the pest population and metabolism to increase dramatically, causing more of them to eat more of the precious crops.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""The contribution of per capita metabolic rates to the total pest-induced crop losses is projected to increase consistently across regions and over time. For each of the three crops examined here, increases in temperature vary only modestly across growing regions and seasons, causing a nearly uniform fractional rise in the metabolic rates of the insect pests (Fig. 1) ."">For each of the three crops examined here, increases in temperature vary only modestly across growing regions and seasons, causing a nearly uniform fractional rise in the metabolic rates of the insect pests (Fig.</span>'}"
413739.0,Abstract,0.0,10.0,http://health.usnews.com/health-news/health-wellness/articles/2015/04/17/can-drinking-milk-prevent-alzheimers-disease,22.0,10.3945/ajcn.114.096701,352,"However, when these factors were controlled through a partial correlation, correlations between glutathione concentrations and dairy and milk servings remained significant. Conclusions: Higher cerebral glutathione concentrations were associated with greater dairy consumption in older adults. One possible explanation for this association is that dairy foods may serve as a good source of substrates for glutathione synthesis in the human brain.","Unfortunately, few adults meet the U.S. Department of Agriculture's 3-cup recommendation for daily dairy intake, Choi says. She notes that, in the current study, the closer subjects' dairy intakes were to the recommended levels, the healthier their levels of glutathione in the brain. ""The dairy connection makes great sense and shouldn't be ignored, but maybe this research on dairy is pointing us in a more efficient direction,"" says Mass, who notes that the pasteurization process can possibly harm and limit glutathione precursors in milk.",Conclusions: Higher cerebral glutathione concentrations were associated with greater dairy consumption in older adults.,"She notes that, in the current study, the closer subjects' dairy intakes were to the recommended levels, the healthier their levels of glutathione in the brain.",False,0.8132665157,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Unfortunately, few adults meet the U.S. Department of Agriculture\'s 3-cup recommendation for daily dairy intake, Choi says. She notes that, in the current study, the closer subjects\' dairy intakes were to the recommended levels, the healthier their levels of glutathione in the brain. ""The dairy connection makes great sense and shouldn\'t be ignored, but maybe this research on dairy is pointing us in a more efficient direction,"" says Mass, who notes that the pasteurization process can possibly harm and limit glutathione precursors in milk."">She notes that, in the current study, the closer subjects\' dairy intakes were to the recommended levels, the healthier their levels of glutathione in the brain.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""However, when these factors were controlled through a partial correlation, correlations between glutathione concentrations and dairy and milk servings remained significant. Conclusions: Higher cerebral glutathione concentrations were associated with greater dairy consumption in older adults. One possible explanation for this association is that dairy foods may serve as a good source of substrates for glutathione synthesis in the human brain."">Conclusions: Higher cerebral glutathione concentrations were associated with greater dairy consumption in older adults.</span>'}"
14858337.0,DISCUSSION,32.0,0.0,http://www.sciencedaily.com/releases/2015/01/150115122007.htm?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sciencedaily%2Ftop_news+%28ScienceDaily%3A+Top+News%29,19.0,10.1016/j.cell.2014.12.006,353,"In this case, autophagosome maturation could be coupled, as autophagosomes would be formed close to endosomes. In summary, this study identifies a key role for inactive EGFR in autophagy initiation in cells with WT EGFR gene in both serum starved and EGFR TKIs-treated cells. It provides insights into the mechanistic regulation of cancer cell survival by EGFR expression in metabolically stressed tumors and suggests a basis for EGFR TKI resistance in the treatments of tumors without EGFR mutations.","Tan found that cancer cells with excess EGFR also have high levels of another protein, LAPTM4B, that helps escort the inactive EGFR to the place inside cells where autophagy begins. advertisement

Once there, the inactive EGFR can help set off a cascade of cellular changes that triggers autophagy to promote cancer cell survival. It's the first time LAPTM4B has been implicated in initiating autophagy, Anderson says, though the study shows it's not required for EGFR to trigger the cascade if inactive EGFR finds another means of reaching the autophagy machinery.","In summary, this study identifies a key role for inactive EGFR in autophagy initiation in cells with WT EGFR gene in both serum starved and EGFR TKIs-treated cells.","advertisement

Once there, the inactive EGFR can help set off a cascade of cellular changes that triggers autophagy to promote cancer cell survival.",False,0.8123733997,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Tan found that cancer cells with excess EGFR also have high levels of another protein, LAPTM4B, that helps escort the inactive EGFR to the place inside cells where autophagy begins. advertisement\n\nOnce there, the inactive EGFR can help set off a cascade of cellular changes that triggers autophagy to promote cancer cell survival. It\'s the first time LAPTM4B has been implicated in initiating autophagy, Anderson says, though the study shows it\'s not required for EGFR to trigger the cascade if inactive EGFR finds another means of reaching the autophagy machinery."">advertisement\n\nOnce there, the inactive EGFR can help set off a cascade of cellular changes that triggers autophagy to promote cancer cell survival.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""In this case, autophagosome maturation could be coupled, as autophagosomes would be formed close to endosomes. In summary, this study identifies a key role for inactive EGFR in autophagy initiation in cells with WT EGFR gene in both serum starved and EGFR TKIs-treated cells. It provides insights into the mechanistic regulation of cancer cell survival by EGFR expression in metabolically stressed tumors and suggests a basis for EGFR TKI resistance in the treatments of tumors without EGFR mutations."">In summary, this study identifies a key role for inactive EGFR in autophagy initiation in cells with WT EGFR gene in both serum starved and EGFR TKIs-treated cells.</span>'}"
205125850.0,Abstract,4.0,6.0,http://ct.moreover.com/?a=32765608456&p=1pl&v=1&x=SHjeanREIN8Io1JbaU0aEw,4.0,10.1001/jamaneurol.2017.3713,354,"Mean ( CONCLUSIONS AND RELEVANCE These findings suggest that patterns of cortical Aβ and tau do not differ in people with PD-CN, people with PD-MCI, and healthy older adults. Age, Aβ, and tau do not differentiate patients with PD-CN and PD-MCI. Tau deposition is related to Aβ status and age in both people with PD and healthy older adults.","There were no significant differences in voxel-wise contrasts of whole-brain tau PET uptake between patients with PD-CN and PD-MCI, or for all patients with PD versus Ab-negative controls. There were no differences in tau PET binding between patients with PD-MCI and PC-CN in brain regions reflecting Alzheimer's disease Braak stages 1/2, 3/4, or 5/6, nor was there any difference from Ab-negative healthy older adults. In Ab-positive patients with PD there was significantly elevated tau PET binding relative to Ab-negative patients with PD within brain regions reflecting Alzheimer's disease Braak stage 3/4 and Braak stage 5/6.","Age, Aβ, and tau do not differentiate patients with PD-CN and PD-MCI.","There were no differences in tau PET binding between patients with PD-MCI and PC-CN in brain regions reflecting Alzheimer's disease Braak stages 1/2, 3/4, or 5/6, nor was there any difference from Ab-negative healthy older adults.",False,0.8050884008,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""There were no significant differences in voxel-wise contrasts of whole-brain tau PET uptake between patients with PD-CN and PD-MCI, or for all patients with PD versus Ab-negative controls. There were no differences in tau PET binding between patients with PD-MCI and PC-CN in brain regions reflecting Alzheimer\'s disease Braak stages 1/2, 3/4, or 5/6, nor was there any difference from Ab-negative healthy older adults. In Ab-positive patients with PD there was significantly elevated tau PET binding relative to Ab-negative patients with PD within brain regions reflecting Alzheimer\'s disease Braak stage 3/4 and Braak stage 5/6."">There were no differences in tau PET binding between patients with PD-MCI and PC-CN in brain regions reflecting Alzheimer\'s disease Braak stages 1/2, 3/4, or 5/6, nor was there any difference from Ab-negative healthy older adults.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Mean ( CONCLUSIONS AND RELEVANCE These findings suggest that patterns of cortical Aβ and tau do not differ in people with PD-CN, people with PD-MCI, and healthy older adults. Age, Aβ, and tau do not differentiate patients with PD-CN and PD-MCI. Tau deposition is related to Aβ status and age in both people with PD and healthy older adults."">Age, Aβ, and tau do not differentiate patients with PD-CN and PD-MCI.</span>'}"
20102410.0,"Changes in Household Food Security, Dietary Intake, and Dietary Quality",16.0,3.0,http://www.sciencedaily.com/releases/2013/11/131115093717.htm?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+sciencedaily+%28ScienceDaily%3A+Latest+Science+News%29,4.0,10.1016/j.jneb.2013.10.001,355,"There were statistically significant improvements in food security scores and categories at follow-up within both groups (P < .01). Compared with nonparticipants, SNAP participants had a 0.5-point improvement in food security, which was not statistically significant after multivariate adjustment (P ¼ .25). Among all study participants, baseline consumption of fruits, vegetables, and whole grains was low, and consumption of refined grains, sweets and bakery desserts, and sugarsweetened beverages was high compared with the recommendations from the 2010 Dietary Guidelines for Americans (Table 3) .","However, according to a new study from researchers at the Harvard School of Public Health in Boston, Massachusetts, SNAP benefits alone may not be enough to provide its beneficiaries with the long-term food security or dietary quality they need. ""After participating in SNAP for a few months, a substantial proportion of SNAP participants still reported marginal, low, or very low food security, which suggests that SNAP could do more to adequately address the problem of food insecurity,"" according to lead investigator, Dr. Eric Rimm, Associate Professor in Epidemiology and Nutrition at the Harvard School of Public Health. ""Although one might hypothesize that the provision of SNAP benefits would result in the purchase and consumption of healthy foods (i.e.","Compared with nonparticipants, SNAP participants had a 0.5-point improvement in food security, which was not statistically significant after multivariate adjustment (P ¼ .25).","""After participating in SNAP for a few months, a substantial proportion of SNAP participants still reported marginal, low, or very low food security, which suggests that SNAP could do more to adequately address the problem of food insecurity,"" according to lead investigator, Dr. Eric Rimm, Associate Professor in Epidemiology and Nutrition at the Harvard School of Public Health.",False,0.802346468,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""However, according to a new study from researchers at the Harvard School of Public Health in Boston, Massachusetts, SNAP benefits alone may not be enough to provide its beneficiaries with the long-term food security or dietary quality they need. ""After participating in SNAP for a few months, a substantial proportion of SNAP participants still reported marginal, low, or very low food security, which suggests that SNAP could do more to adequately address the problem of food insecurity,"" according to lead investigator, Dr. Eric Rimm, Associate Professor in Epidemiology and Nutrition at the Harvard School of Public Health. ""Although one might hypothesize that the provision of SNAP benefits would result in the purchase and consumption of healthy foods (i.e."">""After participating in SNAP for a few months, a substantial proportion of SNAP participants still reported marginal, low, or very low food security, which suggests that SNAP could do more to adequately address the problem of food insecurity,"" according to lead investigator, Dr. Eric Rimm, Associate Professor in Epidemiology and Nutrition at the Harvard School of Public Health.</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""There were statistically significant improvements in food security scores and categories at follow-up within both groups (P < .01). Compared with nonparticipants, SNAP participants had a 0.5-point improvement in food security, which was not statistically significant after multivariate adjustment (P ¼ .25). Among all study participants, baseline consumption of fruits, vegetables, and whole grains was low, and consumption of refined grains, sweets and bakery desserts, and sugarsweetened beverages was high compared with the recommendations from the 2010 Dietary Guidelines for Americans (Table 3) ."">Compared with nonparticipants, SNAP participants had a 0.5-point improvement in food security, which was not statistically significant after multivariate adjustment (P ¼ .25).</span>'}"
,,,,,,,356,,,,,False,,,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""nan"">nan</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""nan"">nan</span>'}"
4575031.0,Statistical Analysis,13.0,19.0,http://ct.moreover.com/?a=33350537781&p=1pl&v=1&x=e4w0u-Kk7WjIW1A1V13yjA,5.0,10.1001/jamainternmed.2017.8625,357,"Analyses of specific causes of death among cigar and pipe smokers were limited by modest sample sizes. However, both current cigar smokers (HR, .6; 95% CI, .-2.32) and current pipe smokers (HR, .58; 95% CI, .05-2.38) had an increased risk of dying from tobacco-related cancers. Similarly, both current cigar smokers (HR, 3.26; 95% CI, .86-5.7) and current pipe smokers (HR, .5; 95% CI, 0.6-3.74) exhibited a higher risk of dying from lung cancer, although the risk estimate for lung cancer mortality among pipe smokers was not statistically significant and was based on 5 or fewer deaths in this category.","Compared with never tobacco users, exclusive current cigarette smokers and exclusive current cigar smokers had increased all-cause mortality risks (hazard ratios, 1.98 and 1.20, respectively). The risk of dying from a tobacco-related cancer (including bladder, esophagus, larynx, lung, oral cavity, and pancreas) was increased for exclusive current and former cigarette smokers, exclusive current cigar smokers, and exclusive current pipe smokers (hazard ratios, 4.06, 1.61, and 1.58, respectively). Statistically significant associations were seen for deaths from lung cancer, oral cancer, circulatory death, cardiovascular death, cerebrovascular death (stroke), and chronic obstructive pulmonary disease for current non-daily cigarette smokers (hazard ratios, 6.24, 4.62, 1.43, 1.24, 1.39, and 7.66), as well as for daily smokers.","However, both current cigar smokers (HR, .6; 95% CI, .-2.32) and current pipe smokers (HR, .58; 95% CI, .05-2.38) had an increased risk of dying from tobacco-related cancers.","The risk of dying from a tobacco-related cancer (including bladder, esophagus, larynx, lung, oral cavity, and pancreas) was increased for exclusive current and former cigarette smokers, exclusive current cigar smokers, and exclusive current pipe smokers (hazard ratios, 4.06, 1.61, and 1.58, respectively).",True,0.8965743184,Clear cut,"{'News': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Compared with never tobacco users, exclusive current cigarette smokers and exclusive current cigar smokers had increased all-cause mortality risks (hazard ratios, 1.98 and 1.20, respectively). The risk of dying from a tobacco-related cancer (including bladder, esophagus, larynx, lung, oral cavity, and pancreas) was increased for exclusive current and former cigarette smokers, exclusive current cigar smokers, and exclusive current pipe smokers (hazard ratios, 4.06, 1.61, and 1.58, respectively). Statistically significant associations were seen for deaths from lung cancer, oral cancer, circulatory death, cardiovascular death, cerebrovascular death (stroke), and chronic obstructive pulmonary disease for current non-daily cigarette smokers (hazard ratios, 6.24, 4.62, 1.43, 1.24, 1.39, and 7.66), as well as for daily smokers."">The risk of dying from a tobacco-related cancer (including bladder, esophagus, larynx, lung, oral cavity, and pancreas) was increased for exclusive current and former cigarette smokers, exclusive current cigar smokers, and exclusive current pipe smokers (hazard ratios, 4.06, 1.61, and 1.58, respectively).</span>', 'Paper': '<span data-toggle=""tooltip"" data-html=""true"" data-placement=""top"" title=""Analyses of specific causes of death among cigar and pipe smokers were limited by modest sample sizes. However, both current cigar smokers (HR, .6; 95% CI, .-2.32) and current pipe smokers (HR, .58; 95% CI, .05-2.38) had an increased risk of dying from tobacco-related cancers. Similarly, both current cigar smokers (HR, 3.26; 95% CI, .86-5.7) and current pipe smokers (HR, .5; 95% CI, 0.6-3.74) exhibited a higher risk of dying from lung cancer, although the risk estimate for lung cancer mortality among pipe smokers was not statistically significant and was based on 5 or fewer deaths in this category."">However, both current cigar smokers (HR, .6; 95% CI, .-2.32) and current pipe smokers (HR, .58; 95% CI, .05-2.38) had an increased risk of dying from tobacco-related cancers.</span>'}"
